code,current,name,gender,function,country_code,country_long,nationality,nationality_code,disciplines,events,birth_date
1536990,TRUE,HAYLOM Birke,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 1500m""]",06-01-2006
1536992,TRUE,HAILU Freweyni,Female,Alternate Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 5000m""]",12-02-2001
1536996,TRUE,AGHAMIRZAEIJENAGHARD Ali,Male,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",04-03-1993
1536997,TRUE,MAYALA Freddy,Male,Athlete,CGO,Congo,Congo,CGO,['Swimming'],"[""Men's 50m Freestyle""]",18-06-2000
1536998,TRUE,AREGAWI Berihu,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 10,000m""]",28-02-2001
1536999,TRUE,KEJELCHA Yomif,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 10,000m""]",01-08-1997
1537001,TRUE,GEBRHIWET Hagos,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 5000m""]",11-05-1994
1537002,TRUE,BOBIMBO Vanessa,Female,Athlete,CGO,Congo,Congo,CGO,['Swimming'],"[""Women's 50m Freestyle""]",08-12-1999
1537010,TRUE,NGOYE Natacha,Female,Athlete,CGO,Congo,Congo,CGO,['Athletics'],"[""Women's 100m""]",15-08-1993
1537012,TRUE,SAIKHOM Mirabai Chanu,Female,Athlete,IND,India,India,IND,['Weightlifting'],"[""Women's 49kg""]",08-08-1994
1537049,TRUE,BAREGA Selemon,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 10,000m""]",20-01-2000
1537052,TRUE,TEFERA Samuel,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 1500m""]",23-10-1999
1537053,TRUE,YIHUNE Addisu,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 5000m""]",17-03-2003
1537057,TRUE,MEHARY Biniam,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 5000m""]",20-12-2006
1537066,TRUE,TAYE Ejgayehu,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 5000m""]",10-02-2000
1537069,TRUE,EISA Medina,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 5000m""]",03-01-2005
1537079,TRUE,GEBRESELAMA Tsigie,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 10,000m""]",30-09-2000
1537135,TRUE,ZENG Jian,Female,Athlete,SGP,Singapore,Singapore,SGP,['Table Tennis'],"[""Women's Singles""]",19-11-1996
1537137,TRUE,QUEK Izaac,Male,Athlete,SGP,Singapore,Singapore,SGP,['Table Tennis'],"[""Men's Singles""]",26-05-2006
1537144,TRUE,VEGA Jerome,Male,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Men's Hammer Throw""]",07-04-1995
1537145,TRUE,OWENS-DELERME Ayden,Male,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Men's Decathlon""]",28-05-2000
1537149,TRUE,de ORBETA Rachelle,Female,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Women's 20km Race Walk""]",27-03-2000
1537150,TRUE,SCOTT Gabby,Female,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Women's 400m""]",13-01-1997
1537163,TRUE,D'AMOUR Nicholas,Male,Athlete,ISV,"Virgin Islands, US",United States,USA,['Archery'],"[""Men's Individual""]",04-09-2001
1537168,TRUE,CASTRO RIVERA Luis,Male,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Men's High Jump""]",29-01-1991
1537180,TRUE,CEBALLOS Macarena,Female,Athlete,ARG,Argentina,Argentina,ARG,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",12-01-1995
1537183,TRUE,CAMACHO-QUINN Jasmine,Female,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Women's 100m Hurdles""]",21-08-1996
1537185,TRUE,CHEVRIER Luc,Male,Athlete,LCA,Saint Lucia,Saint Lucia,LCA,['Sailing'],"[""Men's Dinghy""]",30-06-1999
1537187,TRUE,FERNANDEZ GAMBOA Pedro Luis,Male,Athlete,PUR,Puerto Rico,United States,USA,['Sailing'],"[""Men's Dinghy""]",12-06-1997
1537188,TRUE,RIVERA Sebastian C,Male,Athlete,PUR,Puerto Rico,United States,USA,['Wrestling'],"[""Men's Freestyle 65kg""]",27-08-1998
1537189,TRUE,LOZADA MOTTA Ashleyann,Female,Athlete,PUR,Puerto Rico,United States,USA,['Boxing'],"[""Women's 57kg""]",19-07-1991
1537191,TRUE,PULIDO ORTIZ Celia,Female,Athlete,MEX,Mexico,Mexico,MEX,['Swimming'],"[""Women's 100m Backstroke""]",01-01-2003
1537203,TRUE,HYDE Jaheel,Male,Athlete,JAM,Jamaica,Jamaica,JAM,['Athletics'],"[""Men's 400m Hurdles""]",02-02-1997
1537204,TRUE,IGA Jorge,Male,Athlete,MEX,Mexico,Mexico,MEX,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",12-01-1997
1537209,TRUE,HEIN Agostina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Swimming'],"[""Women's 400m Freestyle"", ""Women's 800m Freestyle""]",24-04-2008
1537256,TRUE,SASSER Mathlynn,Female,Athlete,MHL,Marshall Islands,Marshall Islands,MHL,['Weightlifting'],"[""Women's 59kg""]",25-12-1996
1537272,TRUE,HEPLER Kayla,Female,Athlete,MHL,Marshall Islands,Marshall Islands,MHL,['Swimming'],"[""Women's 50m Freestyle""]",22-03-2002
1537273,TRUE,KINONO Philli,Male,Athlete,MHL,Marshall Islands,Marshall Islands,MHL,['Swimming'],"[""Men's 50m Freestyle""]",10-12-1997
1537276,TRUE,GARRIDO Luis Ramon,Male,Athlete,MEX,Mexico,Mexico,MEX,['Badminton'],"[""Men's Singles""]",10-05-1996
1537286,TRUE,MARTINEZ Paulina,Female,Athlete,MEX,Mexico,Mexico,MEX,['Judo'],['Women -52 kg'],10-04-1999
1537287,TRUE,AWITI ALCARAZ Prisca,Female,Athlete,MEX,Mexico,Mexico,MEX,['Judo'],['Women -63 kg'],20-02-1996
1537312,TRUE,REZAEI Mohammad Nabi,Male,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Canoe Sprint'],"[""Men's Canoe Single 1000m""]",10-04-1999
1537323,TRUE,MUSTAFA SAADOON,Male,Athlete,IRQ,Iraq,Iraq,IRQ,['Football'],['Men'],25-05-2001
1537325,TRUE,ALFRED Julien,Female,Athlete,LCA,Saint Lucia,Saint Lucia,LCA,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",10-06-2001
1537331,TRUE,JOSEPH Michael,Male,Athlete,LCA,Saint Lucia,Saint Lucia,LCA,['Athletics'],"[""Men's 400m""]",01-11-2002
1537336,TRUE,YOUSSEF AMYN,Male,Athlete,IRQ,Iraq,Iraq,IRQ,['Football'],['Men'],21-08-2003
1537345,TRUE,TSEGAY Gudaf,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 10,000m"", ""Women's 1500m"", ""Women's 5000m""]",23-01-1997
1537349,TRUE,ALSADEQ Julyana,Female,Athlete,JOR,Jordan,Jordan,JOR,['Taekwondo'],['Women -67kg'],09-12-1994
1537368,TRUE,TESFAY Fotyen,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 10,000m""]",17-02-1998
1537375,TRUE,MOJALLALTOPRAGHGHALE Fatemeh,Female,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Rowing'],"[""Women's Single Sculls""]",27-07-2002
1537376,TRUE,ELSHARABATY Saleh,Male,Athlete,JOR,Jordan,Jordan,JOR,['Taekwondo'],['Men -80kg'],12-09-1998
1537377,TRUE,AL KHATRI Said,Male,Athlete,OMA,Oman,Oman,OMA,['Shooting'],['Trap Men'],11-07-1985
1537394,TRUE,AL ADAWI Issa Samir Hamed,Male,Athlete,OMA,Oman,Oman,OMA,['Swimming'],"[""Men's 100m Freestyle""]",20-03-1999
1537401,TRUE,KAREEM Zaid,Male,Athlete,JOR,Jordan,Jordan,JOR,['Taekwondo'],['Men -68kg'],19-06-2001
1537402,TRUE,SARAVANAN Vishnu,Male,Athlete,IND,India,India,IND,['Sailing'],"[""Men's Dinghy""]",24-02-1999
1537405,TRUE,KUMANAN Nethra,Female,Athlete,IND,India,India,IND,['Sailing'],"[""Women's Dinghy""]",21-08-1997
1537465,TRUE,SARAVIA Ulises,Male,Athlete,ARG,Argentina,Argentina,ARG,['Swimming'],"[""Men's 100m Backstroke""]",27-10-2005
1537510,TRUE,BORELLI Florencia,Female,Athlete,ARG,Argentina,Argentina,ARG,['Athletics'],"[""Women's Marathon""]",30-10-1992
1537518,TRUE,CASETTA Belen,Female,Athlete,ARG,Argentina,Argentina,ARG,['Athletics'],"[""Women's 3000m Steeplechase""]",26-09-1994
1537531,TRUE,GOMEZ Joaquin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Athletics'],"[""Men's Hammer Throw""]",14-10-1996
1537538,TRUE,LARREGINA Elian,Male,Athlete,ARG,Argentina,Argentina,ARG,['Athletics'],"[""Men's 400m""]",20-02-2000
1537547,TRUE,SASIA Nazareno,Male,Athlete,ARG,Argentina,Argentina,ARG,['Athletics'],"[""Men's Shot Put""]",05-01-2001
1537549,TRUE,GADAYI Edwin Kwabla,Male,Alternate Athlete,GHA,Ghana,Ghana,GHA,['Athletics'],"[""Men's 4 x 100m Relay""]",14-02-2001
1537579,TRUE,ODLUM-SMITH Jayhan Jamaud,Male,Athlete,LCA,Saint Lucia,Saint Lucia,LCA,['Swimming'],"[""Men's 100m Freestyle""]",11-01-2002
1537661,TRUE,ABUZRIBA Ahmed,Male,Athlete,LBA,Libya,Libya,LBA,['Weightlifting'],"[""Men's 102kg""]",16-04-2000
1537667,TRUE,BUKRAH Mohamed,Male,Athlete,LBA,Libya,Libya,LBA,['Rowing'],"[""Men's Single Sculls""]",06-07-2003
1537686,TRUE,BOUDINA Sid Ali,Male,Athlete,ALG,Algeria,Algeria,ALG,['Rowing'],"[""Men's Single Sculls""]",07-05-1990
1537927,TRUE,GIL Federico,Male,Athlete,ARG,Argentina,Argentina,ARG,['Shooting'],['Skeet Men'],29-04-1988
1537929,TRUE,GUTIERREZ Marcelo Julian,Male,Athlete,ARG,Argentina,Argentina,ARG,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",31-08-2000
1537932,TRUE,RUSSO Fernanda,Female,Athlete,ARG,Argentina,Argentina,ARG,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",02-10-1999
1538007,TRUE,CROOKS Jordan,Male,Athlete,CAY,Cayman Islands,Great Britain,GBR,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",02-05-2002
1538028,TRUE,BOSCO Eugenia,Female,Athlete,ARG,Argentina,Argentina,ARG,['Sailing'],['Mixed Multihull'],12-06-1997
1538040,TRUE,FERRETTI Chiara,Female,Athlete,ARG,Argentina,Argentina,ARG,['Sailing'],"[""Women's Windsurfing""]",16-03-2007
1538041,TRUE,MAJDALANI Mateo,Male,Athlete,ARG,Argentina,Argentina,ARG,['Sailing'],['Mixed Multihull'],15-07-1994
1538044,TRUE,CRUZ SAUBIDET BIRKNER Francisco,Male,Athlete,ARG,Argentina,Argentina,ARG,['Sailing'],"[""Men's Windsurfing""]",05-10-1998
1538048,TRUE,TURIENZO Maria Catalina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Sailing'],"[""Women's Kite""]",29-05-2006
1538059,TRUE,EDGHILL Chelsea,Female,Athlete,GUY,Guyana,Guyana,GUY,['Table Tennis'],"[""Women's Singles""]",06-07-1997
1538078,TRUE,TONDAIMAN Prithviraj,Male,Athlete,IND,India,India,IND,['Shooting'],['Trap Men'],06-06-1987
1538084,TRUE,KUSALE Swapnil,Male,Athlete,IND,India,India,IND,['Shooting'],['50m Rifle 3 Positions Men'],06-08-1995
1538096,TRUE,BATRA Manika,Female,Athlete,IND,India,India,IND,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",15-06-1995
1538104,TRUE,THAKKAR Manav Vikash,Male,Athlete,IND,India,India,IND,['Table Tennis'],"[""Men's Team""]",14-04-2000
1538124,TRUE,ZMUSHKA Alina,Female,Athlete,AIN,Individual Neutral Athletes,Belarus,BLR,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",05-01-1997
1538136,TRUE,AKULA Sreeja,Female,Athlete,IND,India,India,IND,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",31-07-1998
1538146,TRUE,CHAUHAN Maheshwari,Female,Athlete,IND,India,India,IND,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",04-07-1996
1538150,TRUE,SHYMANOVICH Ilya,Male,Athlete,AIN,Individual Neutral Athletes,Belarus,BLR,['Swimming'],"[""Men's 100m Breaststroke""]",02-08-1994
1538151,TRUE,ACHANTA Sharath Kamal,Male,Athlete,IND,India,India,IND,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",12-07-1982
1538153,TRUE,SHKURDAI Anastasiya,Female,Athlete,AIN,Individual Neutral Athletes,Belarus,BLR,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 200m Backstroke""]",03-01-2003
1538154,TRUE,MOUDGIL Anjum,Female,Athlete,IND,India,India,IND,['Shooting'],['50m Rifle 3 Positions Women'],05-01-1994
1538157,TRUE,SINGH Shreyasi,Female,Athlete,IND,India,India,IND,['Shooting'],['Trap Women'],29-08-1991
1538159,TRUE,BHAKER Manu,Female,Athlete,IND,India,India,IND,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",18-02-2002
1538160,TRUE,ZALATY Yauheni,Male,Athlete,AIN,Individual Neutral Athletes,Belarus,BLR,['Rowing'],"[""Men's Single Sculls""]",09-09-1999
1538161,TRUE,VALARIVAN Elavenil,Female,Athlete,IND,India,India,IND,['Shooting'],"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",02-08-1999
1538190,TRUE,DESAI Harmeet,Male,Athlete,IND,India,India,IND,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",19-07-1993
1538193,TRUE,KAMATH Archana Girish,Female,Athlete,IND,India,India,IND,['Table Tennis'],"[""Women's Team""]",17-06-2000
1538234,TRUE,GREENE Kennice Aphenie,Female,Athlete,VIN,St Vincent and the Grenadines,United States,USA,['Swimming'],"[""Women's 50m Freestyle""]",06-07-2007
1538243,TRUE,JOACHIM Alex,Male,Athlete,VIN,St Vincent and the Grenadines,StVincent&Grenadines,VIN,['Swimming'],"[""Men's 50m Freestyle""]",14-04-2003
1538244,TRUE,ALBERTARRIO Agustina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],01-01-1993
1538253,TRUE,ALONSO Agostina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],01-10-1995
1538260,TRUE,CAMPOY Maria,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],06-10-1990
1538261,TRUE,CAIRO Sofia,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],08-10-2002
1538262,TRUE,CASAS Lara,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],22-06-2004
1538263,TRUE,CASTELLARO MORELLO Juana,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],29-03-2005
1538266,TRUE,COSENTINO Cristina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],22-12-1997
1538274,TRUE,GORZELANY Agustina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],11-03-1996
1538276,TRUE,GRANATTO Maria,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],21-04-1995
1538277,TRUE,JANKUNAS Julieta,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],20-01-1999
1538294,TRUE,RAPOSO RUIZ de los LLANOS Valentina,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],28-01-2003
1538295,TRUE,SANCHEZ MOCCIA Rocio,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],02-08-1988
1538299,TRUE,SAUZE VALDEZ Victoria,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],21-07-1991
1538304,TRUE,TOCCALINO Sofia,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],20-03-1997
1538305,TRUE,TRINCHINETTI Eugenia,Female,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Women'],17-07-1997
1538363,TRUE,BUGALLO Agustin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],23-04-1995
1538365,TRUE,CAPURRO ZUBELDIA Bautista,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],22-10-2003
1538366,TRUE,CASELLA SCHUTH Maico,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],05-06-1997
1538367,TRUE,CATAN Juan,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],05-10-1995
1538370,TRUE,DOMENE Tomas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],04-09-1997
1538372,TRUE,HABIF Thomas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],27-05-1996
1538375,TRUE,KEENAN Nicolas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],06-05-1997
1538378,TRUE,MARCUCCI Tadeo,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],03-05-2001
1538379,TRUE,MARTINEZ Lucas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],17-11-1993
1538380,TRUE,MARTINS Tobias,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],14-07-1998
1538386,TRUE,JAVER Mahsa,Female,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Rowing'],"[""Lightweight Women's Double Sculls""]",12-05-1994
1538396,TRUE,NOROUZI TAZEH KAND Zeinab,Female,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Rowing'],"[""Lightweight Women's Double Sculls""]",01-01-2000
1538415,TRUE,BEYRANVAND Mohammad,Male,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Shooting'],['Trap Men'],25-08-2008
1538421,TRUE,ROSTAMIYAN Haniyeh,Female,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",11-09-1998
1538436,TRUE,AMINI POZVEH Fatemeh,Female,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Shooting'],['10m Air Rifle Women'],05-10-2000
1538442,TRUE,CHEHEL AMIRANI Shermineh,Female,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Shooting'],['10m Air Rifle Women'],20-06-1999
1538449,TRUE,AMAISTROAIE Madalina,Female,Athlete,ROU,Romania,Romania,ROU,['Archery'],"[""Women's Individual""]",09-12-2002
1538482,TRUE,BOUZIDI Carole Diana,Female,Athlete,ALG,Algeria,Algeria,ALG,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",25-06-1985
1538488,TRUE,GERBEKOV Askerbii,Male,Athlete,BRN,Bahrain,Bahrain,BRN,['Judo'],['Men -81 kg'],01-06-1996
1538504,TRUE,CISSE Arthur,Male,Athlete,CIV,Ivory Coast,Ivory Coast,CIV,['Athletics'],"[""Men's 100m""]",29-12-1996
1538505,TRUE,KONE Maboundou,Female,Athlete,CIV,Ivory Coast,Ivory Coast,CIV,['Athletics'],"[""Women's 100m"", ""Women's 200m"", ""Women's 4 x 100m Relay""]",16-05-1997
1538622,TRUE,NURMATOV Shakhzod,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Rowing'],"[""Lightweight Men's Double Sculls""]",07-04-1999
1538627,TRUE,PRAKATEN Anna,Female,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Rowing'],"[""Women's Single Sculls""]",06-09-1992
1538632,TRUE,SAFAROLIYEV Sobirjon,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Rowing'],"[""Lightweight Men's Double Sculls""]",02-05-2002
1538648,TRUE,OLFATI Mahdi,Male,Athlete,IRI,Islamic Republic of Iran,IR Iran,IRI,['Artistic Gymnastics'],"['Men', ""Men's Vault""]",06-03-2001
1538662,TRUE,CHEN Jiexian Stephenie,Female,Athlete,SGP,Singapore,Singapore,SGP,['Canoe Sprint'],"[""Women's Kayak Single 500m""]",25-12-1991
1538729,TRUE,MAZZILLI Agustin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],20-06-1989
1538734,TRUE,MONJA Federico,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],12-09-1993
1538737,TRUE,REY Matias,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],01-12-1984
1538740,TRUE,SANTIAGO Tomas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],15-06-1992
1538741,TRUE,TARAZONA Santiago,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],31-05-1996
1538742,TRUE,TOSCANI Lucas,Male,Athlete,ARG,Argentina,Argentina,ARG,['Hockey'],['Men'],22-09-1999
1538800,TRUE,VERNICE Agustin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",03-07-1995
1538830,TRUE,BROWN Janeek,Female,Athlete,JAM,Jamaica,Jamaica,JAM,['Athletics'],"[""Women's 100m Hurdles""]",14-05-1998
1538875,TRUE,MOLINA Gonzalo Nahuel,Male,Athlete,ARG,Argentina,Argentina,ARG,['Cycling BMX Racing'],['Men'],05-05-1995
1538878,TRUE,VILLEGAS Federico Emiliano,Male,Alternate Athlete,ARG,Argentina,Argentina,ARG,['Cycling BMX Racing'],['Men'],13-07-1994
1538893,TRUE,CAMERON Lloydricia,Female,Athlete,JAM,Jamaica,Jamaica,JAM,['Athletics'],"[""Women's Shot Put""]",08-04-1996
1538903,TRUE,PERINCHIEF Jah-Nhai,Male,Athlete,BER,Bermuda,Great Britain,GBR,['Athletics'],"[""Men's Triple Jump""]",13-12-1997
1538904,TRUE,CLAYTON Rushell,Female,Athlete,JAM,Jamaica,Jamaica,JAM,['Athletics'],"[""Women's 400m Hurdles""]",18-10-1992
1538910,TRUE,DUFFY Flora,Female,Athlete,BER,Bermuda,Great Britain,GBR,['Triathlon'],"[""Women's Individual""]",30-09-1987
1538934,TRUE,FIRFIRICA Alin Alexandru,Male,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Men's Discus Throw""]",03-11-1995
1538935,TRUE,GHELBER Bianca Florentina,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's Hammer Throw""]",01-06-1990
1538937,TRUE,ION Diana Ana Maria,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's Triple Jump""]",27-11-2000
1538939,TRUE,MELLY Joan Chelimo,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's Marathon""]",10-11-1990
1538999,TRUE,MERINGOR Delvine Relin,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's Marathon""]",01-08-1992
1539000,TRUE,MIKLOS Andrea,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's 400m""]",17-04-1999
1539008,TRUE,NOVAC Alexandru Mihaita,Male,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Men's Javelin Throw""]",24-03-1997
1539114,TRUE,PRANNOY H. S,Male,Athlete,IND,India,India,IND,['Badminton'],"[""Men's Singles""]",17-07-1992
1539123,TRUE,RANKIREDDY Satwiksairaj,Male,Athlete,IND,India,India,IND,['Badminton'],"[""Men's Doubles""]",13-08-2000
1539125,TRUE,SHETTY Chirag,Male,Athlete,IND,India,India,IND,['Badminton'],"[""Men's Doubles""]",04-07-1997
1539131,TRUE,BERTEMES Bob,Male,Athlete,LUX,Luxembourg,Luxembourg,LUX,['Athletics'],"[""Men's Shot Put""]",24-05-1993
1539157,TRUE,PUSARLA V. Sindhu,Female,Athlete,IND,India,India,IND,['Badminton'],"[""Women's Singles""]",05-07-1995
1539180,TRUE,AGARWALLA Anush,Male,Athlete,IND,India,India,IND,['Equestrian'],['Dressage Individual'],23-11-1999
1539183,TRUE,CRASTO Tanisha,Female,Athlete,IND,India,India,IND,['Badminton'],"[""Women's Doubles""]",05-05-2003
1539188,TRUE,PONNAPPA Ashwini,Female,Athlete,IND,India,India,IND,['Badminton'],"[""Women's Doubles""]",18-09-1989
1539303,TRUE,ROTARU-KOTTMANN Alina,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's Long Jump""]",05-06-1993
1539314,TRUE,RUTTO Stella,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's 3000m Steeplechase""]",16-12-1996
1539328,TRUE,STANCIU Daniela,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's High Jump""]",15-10-1987
1539340,TRUE,TALOS Elena Andreea,Female,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Women's Triple Jump""]",24-02-1995
1539342,TRUE,TOADER Andrei Rares,Male,Athlete,ROU,Romania,Romania,ROU,['Athletics'],"[""Men's Shot Put""]",26-05-1997
1539412,TRUE,GOMES Filipe,Male,Athlete,MAW,Malawi,Malawi,MAW,['Swimming'],"[""Men's 50m Freestyle""]",07-04-1997
1539497,TRUE,OCAMPO Daiana,Female,Athlete,ARG,Argentina,Argentina,ARG,['Athletics'],"[""Women's Marathon""]",16-02-1991
1539505,TRUE,ARCHIBALD Emanuel,Male,Athlete,GUY,Guyana,Guyana,GUY,['Athletics'],"[""Men's 100m""]",09-09-1994
1539510,TRUE,ABRAMS Aliyah,Female,Athlete,GUY,Guyana,United States,USA,['Athletics'],"[""Women's 400m""]",03-04-1997
1539530,TRUE,NOEL Raekwon Jibril,Male,Athlete,GUY,Guyana,United States,USA,['Swimming'],"[""Men's 400m Freestyle""]",21-12-2005
1539532,TRUE,PERSAUD Aleka Kylela,Female,Athlete,GUY,Guyana,Guyana,GUY,['Swimming'],"[""Women's 100m Freestyle""]",24-02-2006
1539540,TRUE,ALLERS-LIBURD Zahria,Female,Athlete,SKN,Saint Kitts and Nevis,St Kitts and Nevis,SKN,['Athletics'],"[""Women's 100m""]",06-03-2002
1539547,TRUE,TRAORE Cheickna,Male,Athlete,CIV,Ivory Coast,Ivory Coast,CIV,['Athletics'],"[""Men's 200m""]",21-10-2000
1539548,TRUE,TIE Whitney,Female,Athlete,CIV,Ivory Coast,Ivory Coast,CIV,['Athletics'],"[""Women's 4 x 100m Relay""]",07-04-1999
1539607,TRUE,SIDHU Vijayveer,Male,Athlete,IND,India,India,IND,['Shooting'],['25m Rapid Fire Pistol Men'],21-06-2002
1539611,TRUE,TOMAR Aishwary Pratap Singh,Male,Athlete,IND,India,India,IND,['Shooting'],['50m Rifle 3 Positions Men'],03-02-2001
